ingre1,ingre2,distance
octanoic acid,palmitic acid,2.7115384615384617
octanoic acid,1-octanol,3.25
octanoic acid,benzyl alcohol,2.25
octanoic acid,NONANOIC ACID,3.0
octanoic acid,PHENANTHRENE,3.0
octanoic acid,M-XYLENE,3.0
octanoic acid,formononetin,3.1666666666666665
octanoic acid,p-coumaric acid,2.5714285714285716
octanoic acid,apigenin,2.2
octanoic acid,FURFURAL,2.25
octanoic acid,Ephedrine,1.75
octanoic acid,Matrine,2.2
octanoic acid,toluene,2.3333333333333335
octanoic acid,P-CRESOL,2.4
octanoic acid,4-methylphenol,2.4
octanoic acid,1-HEPTANOL,2.25
octanoic acid,ethanol,2.4285714285714284
octanoic acid,P-XYLENE,3.0
octanoic acid,Phenethylamine,2.65625
octanoic acid,PSEUDOEPHEDRINE,2.2222222222222223
octanoic acid,ISOBUTYRIC ACID,3.25
octanoic acid,Norephedrine,2.142857142857143
octanoic acid,Caffeic acid phenethyl ester,3.25
octanoic acid,Xanthohumol,2.5
octanoic acid,camphor,3.026666666666667
octanoic acid,Synephrine,3.25
octanoic acid,(E/Z)-ferulic acid,2.142857142857143
octanoic acid,acetate,2.6927374301675977
octanoic acid,5-HYDROXYMETHYLFURFURAL,2.25
octanoic acid,"1,4-DIMETHYLNAPHTHALENE",3.0
octanoic acid,"2,6-DIMETHYLNAPHTHALENE",3.0
octanoic acid,(-)-Norephedrine,3.0
octanoic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.1666666666666665
octanoic acid,Caffeic acid-phenethyl ester,3.25
octanoic acid,"3',4',7-Trihydroxyisoflavone",2.25
octanoic acid,phenylpropanolamine,2.25
octanoic acid,(+)-Medicarpin,2.5
octanoic acid,NSC70861,2.25
octanoic acid,8-Prenylnaringenin,3.0
palmitic acid,PENTADECANOIC ACID,0.6474358974358975
palmitic acid,1-octanol,3.588235294117647
palmitic acid,benzyl alcohol,2.7549019607843137
palmitic acid,NONANOIC ACID,3.323529411764706
palmitic acid,PHENANTHRENE,3.7549019607843137
palmitic acid,M-XYLENE,3.533980582524272
palmitic acid,formononetin,3.3365384615384617
palmitic acid,p-coumaric acid,2.761904761904762
palmitic acid,apigenin,2.4444444444444446
palmitic acid,FURFURAL,2.784313725490196
palmitic acid,Ephedrine,2.4215686274509802
palmitic acid,Matrine,2.6116504854368934
palmitic acid,toluene,2.701923076923077
palmitic acid,P-CRESOL,2.6990291262135924
palmitic acid,4-methylphenol,2.6990291262135924
palmitic acid,1-HEPTANOL,2.823529411764706
palmitic acid,ethanol,1.8452380952380953
palmitic acid,P-XYLENE,3.7549019607843137
palmitic acid,Phenethylamine,2.046153846153846
palmitic acid,PSEUDOEPHEDRINE,2.2523364485981308
palmitic acid,ISOBUTYRIC ACID,3.5784313725490198
palmitic acid,Norephedrine,2.342857142857143
palmitic acid,Caffeic acid phenethyl ester,3.4607843137254903
palmitic acid,Xanthohumol,3.519607843137255
palmitic acid,camphor,1.884393063583815
palmitic acid,Synephrine,3.4607843137254903
palmitic acid,(E/Z)-ferulic acid,2.676190476190476
palmitic acid,acetate,0.855595667870036
palmitic acid,5-HYDROXYMETHYLFURFURAL,2.784313725490196
palmitic acid,"1,4-DIMETHYLNAPHTHALENE",3.7549019607843137
palmitic acid,"2,6-DIMETHYLNAPHTHALENE",3.737864077669903
palmitic acid,(-)-Norephedrine,3.372549019607843
palmitic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.6826923076923075
palmitic acid,Caffeic acid-phenethyl ester,3.4607843137254903
palmitic acid,"3',4',7-Trihydroxyisoflavone",2.7450980392156863
palmitic acid,phenylpropanolamine,2.339622641509434
palmitic acid,(+)-Medicarpin,3.3627450980392157
palmitic acid,NSC70861,2.8137254901960786
palmitic acid,8-Prenylnaringenin,3.7549019607843137
1-octanol,PENTADECANOIC ACID,3.9107142857142856
1-octanol,benzyl alcohol,3.0
1-octanol,NONANOIC ACID,3.0
1-octanol,PHENANTHRENE,4.0
1-octanol,M-XYLENE,4.0
1-octanol,formononetin,3.5
1-octanol,p-coumaric acid,3.6
1-octanol,apigenin,3.375
1-octanol,FURFURAL,3.0
1-octanol,Ephedrine,3.0
1-octanol,Matrine,3.3333333333333335
1-octanol,toluene,3.25
1-octanol,P-CRESOL,3.3333333333333335
1-octanol,4-methylphenol,3.3333333333333335
1-octanol,1-HEPTANOL,3.0
1-octanol,ethanol,3.2941176470588234
1-octanol,P-XYLENE,4.0
1-octanol,Phenethylamine,3.6
1-octanol,PSEUDOEPHEDRINE,3.0
1-octanol,ISOBUTYRIC ACID,4.0
1-octanol,Norephedrine,3.2
1-octanol,Caffeic acid phenethyl ester,4.0
1-octanol,Xanthohumol,4.0
1-octanol,camphor,3.780821917808219
1-octanol,Synephrine,4.0
1-octanol,(E/Z)-ferulic acid,3.0
1-octanol,acetate,3.615819209039548
1-octanol,5-HYDROXYMETHYLFURFURAL,3.0
1-octanol,"1,4-DIMETHYLNAPHTHALENE",4.0
1-octanol,"2,6-DIMETHYLNAPHTHALENE",4.0
1-octanol,(-)-Norephedrine,4.0
1-octanol,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
1-octanol,Caffeic acid-phenethyl ester,4.0
1-octanol,"3',4',7-Trihydroxyisoflavone",3.0
1-octanol,phenylpropanolamine,3.3333333333333335
1-octanol,(+)-Medicarpin,4.0
1-octanol,NSC70861,3.0
1-octanol,8-Prenylnaringenin,4.0
benzyl alcohol,PENTADECANOIC ACID,3.0357142857142856
benzyl alcohol,NONANOIC ACID,3.0
benzyl alcohol,PHENANTHRENE,3.0
benzyl alcohol,M-XYLENE,3.0
benzyl alcohol,formononetin,3.0
benzyl alcohol,p-coumaric acid,2.4
benzyl alcohol,apigenin,2.25
benzyl alcohol,FURFURAL,2.0
benzyl alcohol,Ephedrine,2.0
benzyl alcohol,Matrine,2.0
benzyl alcohol,toluene,2.25
benzyl alcohol,P-CRESOL,2.3333333333333335
benzyl alcohol,4-methylphenol,2.3333333333333335
benzyl alcohol,1-HEPTANOL,2.0
benzyl alcohol,ethanol,2.411764705882353
benzyl alcohol,P-XYLENE,3.0
benzyl alcohol,Phenethylamine,2.8
benzyl alcohol,PSEUDOEPHEDRINE,2.4285714285714284
benzyl alcohol,ISOBUTYRIC ACID,2.0
benzyl alcohol,Norephedrine,2.4
benzyl alcohol,Caffeic acid phenethyl ester,3.0
benzyl alcohol,Xanthohumol,2.0
benzyl alcohol,camphor,3.0136986301369864
benzyl alcohol,Synephrine,3.0
benzyl alcohol,(E/Z)-ferulic acid,2.2
benzyl alcohol,acetate,2.6836158192090394
benzyl alcohol,5-HYDROXYMETHYLFURFURAL,2.0
benzyl alcohol,"1,4-DIMETHYLNAPHTHALENE",3.0
benzyl alcohol,"2,6-DIMETHYLNAPHTHALENE",3.0
benzyl alcohol,(-)-Norephedrine,3.0
benzyl alcohol,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
benzyl alcohol,Caffeic acid-phenethyl ester,3.0
benzyl alcohol,"3',4',7-Trihydroxyisoflavone",2.0
benzyl alcohol,phenylpropanolamine,2.5
benzyl alcohol,(+)-Medicarpin,3.0
benzyl alcohol,NSC70861,2.0
benzyl alcohol,8-Prenylnaringenin,3.0
NONANOIC ACID,PENTADECANOIC ACID,3.5357142857142856
NONANOIC ACID,PHENANTHRENE,4.0
NONANOIC ACID,M-XYLENE,4.0
NONANOIC ACID,formononetin,3.5
NONANOIC ACID,p-coumaric acid,3.2
NONANOIC ACID,apigenin,3.25
NONANOIC ACID,FURFURAL,2.0
NONANOIC ACID,Ephedrine,2.0
NONANOIC ACID,Matrine,3.0
NONANOIC ACID,toluene,2.5
NONANOIC ACID,P-CRESOL,3.3333333333333335
NONANOIC ACID,4-methylphenol,3.3333333333333335
NONANOIC ACID,1-HEPTANOL,3.0
NONANOIC ACID,ethanol,3.1176470588235294
NONANOIC ACID,P-XYLENE,4.0
NONANOIC ACID,Phenethylamine,3.2333333333333334
NONANOIC ACID,PSEUDOEPHEDRINE,2.7142857142857144
NONANOIC ACID,ISOBUTYRIC ACID,3.0
NONANOIC ACID,Norephedrine,2.6
NONANOIC ACID,Caffeic acid phenethyl ester,4.0
NONANOIC ACID,Xanthohumol,4.0
NONANOIC ACID,camphor,3.3972602739726026
NONANOIC ACID,Synephrine,4.0
NONANOIC ACID,(E/Z)-ferulic acid,3.0
NONANOIC ACID,acetate,3.327683615819209
NONANOIC ACID,5-HYDROXYMETHYLFURFURAL,2.0
NONANOIC ACID,"1,4-DIMETHYLNAPHTHALENE",4.0
NONANOIC ACID,"2,6-DIMETHYLNAPHTHALENE",4.0
NONANOIC ACID,(-)-Norephedrine,3.0
NONANOIC ACID,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
NONANOIC ACID,Caffeic acid-phenethyl ester,4.0
NONANOIC ACID,"3',4',7-Trihydroxyisoflavone",3.0
NONANOIC ACID,phenylpropanolamine,2.6666666666666665
NONANOIC ACID,(+)-Medicarpin,3.0
NONANOIC ACID,NSC70861,3.0
NONANOIC ACID,8-Prenylnaringenin,4.0
PHENANTHRENE,PENTADECANOIC ACID,4.053571428571429
PHENANTHRENE,M-XYLENE,2.6666666666666665
PHENANTHRENE,formononetin,4.0
PHENANTHRENE,p-coumaric acid,2.2
PHENANTHRENE,apigenin,2.5
PHENANTHRENE,FURFURAL,3.0
PHENANTHRENE,Ephedrine,3.0
PHENANTHRENE,Matrine,3.3333333333333335
PHENANTHRENE,toluene,3.25
PHENANTHRENE,P-CRESOL,1.0
PHENANTHRENE,4-methylphenol,1.0
PHENANTHRENE,1-HEPTANOL,3.0
PHENANTHRENE,ethanol,3.5294117647058822
PHENANTHRENE,P-XYLENE,2.0
PHENANTHRENE,Phenethylamine,3.8666666666666667
PHENANTHRENE,PSEUDOEPHEDRINE,3.4285714285714284
PHENANTHRENE,ISOBUTYRIC ACID,4.0
PHENANTHRENE,Norephedrine,3.4
PHENANTHRENE,Caffeic acid phenethyl ester,4.0
PHENANTHRENE,Xanthohumol,4.0
PHENANTHRENE,camphor,4.027397260273973
PHENANTHRENE,Synephrine,4.0
PHENANTHRENE,(E/Z)-ferulic acid,2.8
PHENANTHRENE,acetate,3.751412429378531
PHENANTHRENE,5-HYDROXYMETHYLFURFURAL,3.0
PHENANTHRENE,"1,4-DIMETHYLNAPHTHALENE",0.0
PHENANTHRENE,"2,6-DIMETHYLNAPHTHALENE",0.6666666666666666
PHENANTHRENE,(-)-Norephedrine,4.0
PHENANTHRENE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
PHENANTHRENE,Caffeic acid-phenethyl ester,4.0
PHENANTHRENE,"3',4',7-Trihydroxyisoflavone",3.0
PHENANTHRENE,phenylpropanolamine,3.5
PHENANTHRENE,(+)-Medicarpin,4.0
PHENANTHRENE,NSC70861,3.0
PHENANTHRENE,8-Prenylnaringenin,0.0
M-XYLENE,PENTADECANOIC ACID,3.789473684210526
M-XYLENE,formononetin,4.0
M-XYLENE,p-coumaric acid,2.6666666666666665
M-XYLENE,apigenin,2.888888888888889
M-XYLENE,FURFURAL,3.0
M-XYLENE,Ephedrine,3.0
M-XYLENE,Matrine,3.0
M-XYLENE,toluene,3.0
M-XYLENE,P-CRESOL,2.5
M-XYLENE,4-methylphenol,2.5
M-XYLENE,1-HEPTANOL,3.0
M-XYLENE,ethanol,3.2318840579710146
M-XYLENE,P-XYLENE,1.3333333333333333
M-XYLENE,Phenethylamine,3.4193548387096775
M-XYLENE,PSEUDOEPHEDRINE,2.75
M-XYLENE,ISOBUTYRIC ACID,4.0
M-XYLENE,Norephedrine,3.0
M-XYLENE,Caffeic acid phenethyl ester,4.0
M-XYLENE,Xanthohumol,4.0
M-XYLENE,camphor,3.72972972972973
M-XYLENE,Synephrine,4.0
M-XYLENE,(E/Z)-ferulic acid,2.8333333333333335
M-XYLENE,acetate,3.50561797752809
M-XYLENE,5-HYDROXYMETHYLFURFURAL,3.0
M-XYLENE,"1,4-DIMETHYLNAPHTHALENE",2.6666666666666665
M-XYLENE,"2,6-DIMETHYLNAPHTHALENE",1.5
M-XYLENE,(-)-Norephedrine,4.0
M-XYLENE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
M-XYLENE,Caffeic acid-phenethyl ester,4.0
M-XYLENE,"3',4',7-Trihydroxyisoflavone",3.0
M-XYLENE,phenylpropanolamine,3.142857142857143
M-XYLENE,(+)-Medicarpin,3.3333333333333335
M-XYLENE,NSC70861,3.0
M-XYLENE,8-Prenylnaringenin,2.6666666666666665
formononetin,PENTADECANOIC ACID,3.6724137931034484
formononetin,p-coumaric acid,3.2857142857142856
formononetin,apigenin,2.3
formononetin,FURFURAL,3.0
formononetin,Ephedrine,3.0
formononetin,Matrine,3.0
formononetin,toluene,2.6666666666666665
formononetin,P-CRESOL,3.2
formononetin,4-methylphenol,3.2
formononetin,1-HEPTANOL,3.0
formononetin,ethanol,3.0
formononetin,P-XYLENE,4.0
formononetin,Phenethylamine,3.125
formononetin,PSEUDOEPHEDRINE,3.0
formononetin,ISOBUTYRIC ACID,3.5
formononetin,Norephedrine,3.0
formononetin,Caffeic acid phenethyl ester,3.5
formononetin,Xanthohumol,3.5
formononetin,camphor,3.3733333333333335
formononetin,Synephrine,3.5
formononetin,(E/Z)-ferulic acid,2.5714285714285716
formononetin,acetate,3.2737430167597767
formononetin,5-HYDROXYMETHYLFURFURAL,3.0
formononetin,"1,4-DIMETHYLNAPHTHALENE",4.0
formononetin,"2,6-DIMETHYLNAPHTHALENE",4.0
formononetin,(-)-Norephedrine,3.25
formononetin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.6666666666666665
formononetin,Caffeic acid-phenethyl ester,3.5
formononetin,"3',4',7-Trihydroxyisoflavone",3.0
formononetin,phenylpropanolamine,3.0
formononetin,(+)-Medicarpin,3.25
formononetin,NSC70861,3.0
formononetin,8-Prenylnaringenin,4.0
p-coumaric acid,PENTADECANOIC ACID,3.016949152542373
p-coumaric acid,apigenin,2.0
p-coumaric acid,FURFURAL,2.4
p-coumaric acid,Ephedrine,2.6
p-coumaric acid,Matrine,2.6666666666666665
p-coumaric acid,toluene,2.4285714285714284
p-coumaric acid,P-CRESOL,1.6666666666666667
p-coumaric acid,4-methylphenol,1.6666666666666667
p-coumaric acid,1-HEPTANOL,2.6
p-coumaric acid,ethanol,2.5211267605633805
p-coumaric acid,P-XYLENE,3.0
p-coumaric acid,Phenethylamine,2.8181818181818183
p-coumaric acid,PSEUDOEPHEDRINE,2.6
p-coumaric acid,ISOBUTYRIC ACID,3.0
p-coumaric acid,Norephedrine,2.625
p-coumaric acid,Caffeic acid phenethyl ester,3.4
p-coumaric acid,Xanthohumol,3.0
p-coumaric acid,camphor,3.0
p-coumaric acid,Synephrine,3.4
p-coumaric acid,(E/Z)-ferulic acid,1.875
p-coumaric acid,acetate,2.688888888888889
p-coumaric acid,5-HYDROXYMETHYLFURFURAL,2.4
p-coumaric acid,"1,4-DIMETHYLNAPHTHALENE",2.2
p-coumaric acid,"2,6-DIMETHYLNAPHTHALENE",2.1666666666666665
p-coumaric acid,(-)-Norephedrine,3.4
p-coumaric acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",1.8571428571428572
p-coumaric acid,Caffeic acid-phenethyl ester,3.4
p-coumaric acid,"3',4',7-Trihydroxyisoflavone",2.6
p-coumaric acid,phenylpropanolamine,2.6666666666666665
p-coumaric acid,(+)-Medicarpin,3.6
p-coumaric acid,NSC70861,1.8
p-coumaric acid,8-Prenylnaringenin,2.2
apigenin,PENTADECANOIC ACID,2.7096774193548385
apigenin,FURFURAL,2.375
apigenin,Ephedrine,2.375
apigenin,Matrine,1.3333333333333333
apigenin,toluene,2.0
apigenin,P-CRESOL,1.6666666666666667
apigenin,4-methylphenol,1.6666666666666667
apigenin,1-HEPTANOL,2.375
apigenin,ethanol,2.189189189189189
apigenin,P-XYLENE,3.0
apigenin,Phenethylamine,2.3055555555555554
apigenin,PSEUDOEPHEDRINE,2.3076923076923075
apigenin,ISOBUTYRIC ACID,3.25
apigenin,Norephedrine,2.1818181818181817
apigenin,Caffeic acid phenethyl ester,3.125
apigenin,Xanthohumol,3.25
apigenin,camphor,2.4050632911392404
apigenin,Synephrine,3.125
apigenin,(E/Z)-ferulic acid,2.090909090909091
apigenin,acetate,2.4043715846994536
apigenin,5-HYDROXYMETHYLFURFURAL,2.375
apigenin,"1,4-DIMETHYLNAPHTHALENE",2.5
apigenin,"2,6-DIMETHYLNAPHTHALENE",2.4444444444444446
apigenin,(-)-Norephedrine,3.25
apigenin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
apigenin,Caffeic acid-phenethyl ester,3.125
apigenin,"3',4',7-Trihydroxyisoflavone",2.25
apigenin,phenylpropanolamine,2.25
apigenin,(+)-Medicarpin,2.875
apigenin,NSC70861,2.375
apigenin,8-Prenylnaringenin,2.5
FURFURAL,PENTADECANOIC ACID,3.0535714285714284
FURFURAL,Ephedrine,2.0
FURFURAL,Matrine,2.3333333333333335
FURFURAL,toluene,1.25
FURFURAL,P-CRESOL,2.3333333333333335
FURFURAL,4-methylphenol,2.3333333333333335
FURFURAL,1-HEPTANOL,2.0
FURFURAL,ethanol,2.573529411764706
FURFURAL,P-XYLENE,3.0
FURFURAL,Phenethylamine,2.8333333333333335
FURFURAL,PSEUDOEPHEDRINE,2.4285714285714284
FURFURAL,ISOBUTYRIC ACID,3.0
FURFURAL,Norephedrine,2.4
FURFURAL,Caffeic acid phenethyl ester,3.0
FURFURAL,Xanthohumol,3.0
FURFURAL,camphor,3.0273972602739727
FURFURAL,Synephrine,3.0
FURFURAL,(E/Z)-ferulic acid,2.2
FURFURAL,acetate,2.7570621468926553
FURFURAL,5-HYDROXYMETHYLFURFURAL,0.0
FURFURAL,"1,4-DIMETHYLNAPHTHALENE",3.0
FURFURAL,"2,6-DIMETHYLNAPHTHALENE",3.0
FURFURAL,(-)-Norephedrine,3.0
FURFURAL,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
FURFURAL,Caffeic acid-phenethyl ester,3.0
FURFURAL,"3',4',7-Trihydroxyisoflavone",2.0
FURFURAL,phenylpropanolamine,2.5
FURFURAL,(+)-Medicarpin,3.0
FURFURAL,NSC70861,2.0
FURFURAL,8-Prenylnaringenin,3.0
Ephedrine,PENTADECANOIC ACID,2.5714285714285716
Ephedrine,Matrine,2.3333333333333335
Ephedrine,toluene,2.25
Ephedrine,P-CRESOL,2.3333333333333335
Ephedrine,4-methylphenol,2.3333333333333335
Ephedrine,1-HEPTANOL,2.0
Ephedrine,ethanol,2.3676470588235294
Ephedrine,P-XYLENE,3.0
Ephedrine,Phenethylamine,2.2333333333333334
Ephedrine,PSEUDOEPHEDRINE,1.5714285714285714
Ephedrine,ISOBUTYRIC ACID,3.0
Ephedrine,Norephedrine,1.2
Ephedrine,Caffeic acid phenethyl ester,3.0
Ephedrine,Xanthohumol,3.0
Ephedrine,camphor,2.671232876712329
Ephedrine,Synephrine,3.0
Ephedrine,(E/Z)-ferulic acid,2.2
Ephedrine,acetate,2.4350282485875705
Ephedrine,5-HYDROXYMETHYLFURFURAL,2.0
Ephedrine,"1,4-DIMETHYLNAPHTHALENE",3.0
Ephedrine,"2,6-DIMETHYLNAPHTHALENE",3.0
Ephedrine,(-)-Norephedrine,2.0
Ephedrine,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
Ephedrine,Caffeic acid-phenethyl ester,3.0
Ephedrine,"3',4',7-Trihydroxyisoflavone",2.0
Ephedrine,phenylpropanolamine,1.3333333333333333
Ephedrine,(+)-Medicarpin,3.0
Ephedrine,NSC70861,2.0
Ephedrine,8-Prenylnaringenin,3.0
Matrine,PENTADECANOIC ACID,2.8771929824561404
Matrine,toluene,2.4
Matrine,P-CRESOL,2.25
Matrine,4-methylphenol,2.25
Matrine,1-HEPTANOL,2.3333333333333335
Matrine,ethanol,2.3333333333333335
Matrine,P-XYLENE,3.3333333333333335
Matrine,Phenethylamine,2.5161290322580645
Matrine,PSEUDOEPHEDRINE,2.375
Matrine,ISOBUTYRIC ACID,3.0
Matrine,Norephedrine,2.1666666666666665
Matrine,Caffeic acid phenethyl ester,3.3333333333333335
Matrine,Xanthohumol,3.0
Matrine,camphor,2.72972972972973
Matrine,Synephrine,3.3333333333333335
Matrine,(E/Z)-ferulic acid,2.1666666666666665
Matrine,acetate,2.556179775280899
Matrine,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
Matrine,"1,4-DIMETHYLNAPHTHALENE",3.3333333333333335
Matrine,"2,6-DIMETHYLNAPHTHALENE",3.25
Matrine,(-)-Norephedrine,3.0
Matrine,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
Matrine,Caffeic acid-phenethyl ester,3.3333333333333335
Matrine,"3',4',7-Trihydroxyisoflavone",2.0
Matrine,phenylpropanolamine,2.2857142857142856
Matrine,(+)-Medicarpin,2.3333333333333335
Matrine,NSC70861,2.3333333333333335
Matrine,8-Prenylnaringenin,3.3333333333333335
toluene,PENTADECANOIC ACID,2.9827586206896552
toluene,P-CRESOL,2.4
toluene,4-methylphenol,2.4
toluene,1-HEPTANOL,2.25
toluene,ethanol,2.3285714285714287
toluene,P-XYLENE,3.25
toluene,Phenethylamine,2.59375
toluene,PSEUDOEPHEDRINE,1.5555555555555556
toluene,ISOBUTYRIC ACID,3.25
toluene,Norephedrine,2.142857142857143
toluene,Caffeic acid phenethyl ester,3.25
toluene,Xanthohumol,3.25
toluene,camphor,2.88
toluene,Synephrine,3.25
toluene,(E/Z)-ferulic acid,2.142857142857143
toluene,acetate,2.653631284916201
toluene,5-HYDROXYMETHYLFURFURAL,1.25
toluene,"1,4-DIMETHYLNAPHTHALENE",3.25
toluene,"2,6-DIMETHYLNAPHTHALENE",3.2
toluene,(-)-Norephedrine,3.0
toluene,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.1666666666666665
toluene,Caffeic acid-phenethyl ester,3.25
toluene,"3',4',7-Trihydroxyisoflavone",2.25
toluene,phenylpropanolamine,2.25
toluene,(+)-Medicarpin,3.25
toluene,NSC70861,2.25
toluene,8-Prenylnaringenin,3.25
P-CRESOL,PENTADECANOIC ACID,2.9473684210526314
P-CRESOL,4-methylphenol,0.0
P-CRESOL,1-HEPTANOL,2.3333333333333335
P-CRESOL,ethanol,2.463768115942029
P-CRESOL,P-XYLENE,2.3333333333333335
P-CRESOL,Phenethylamine,2.774193548387097
P-CRESOL,PSEUDOEPHEDRINE,2.5
P-CRESOL,ISOBUTYRIC ACID,3.3333333333333335
P-CRESOL,Norephedrine,2.5
P-CRESOL,Caffeic acid phenethyl ester,3.3333333333333335
P-CRESOL,Xanthohumol,3.3333333333333335
P-CRESOL,camphor,2.918918918918919
P-CRESOL,Synephrine,3.3333333333333335
P-CRESOL,(E/Z)-ferulic acid,2.1666666666666665
P-CRESOL,acetate,2.691011235955056
P-CRESOL,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
P-CRESOL,"1,4-DIMETHYLNAPHTHALENE",1.0
P-CRESOL,"2,6-DIMETHYLNAPHTHALENE",1.25
P-CRESOL,(-)-Norephedrine,3.3333333333333335
P-CRESOL,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
P-CRESOL,Caffeic acid-phenethyl ester,3.3333333333333335
P-CRESOL,"3',4',7-Trihydroxyisoflavone",2.3333333333333335
P-CRESOL,phenylpropanolamine,2.5714285714285716
P-CRESOL,(+)-Medicarpin,2.6666666666666665
P-CRESOL,NSC70861,2.3333333333333335
P-CRESOL,8-Prenylnaringenin,1.0
4-methylphenol,PENTADECANOIC ACID,2.9473684210526314
4-methylphenol,1-HEPTANOL,2.3333333333333335
4-methylphenol,ethanol,2.463768115942029
4-methylphenol,P-XYLENE,2.3333333333333335
4-methylphenol,Phenethylamine,2.774193548387097
4-methylphenol,PSEUDOEPHEDRINE,2.5
4-methylphenol,ISOBUTYRIC ACID,3.3333333333333335
4-methylphenol,Norephedrine,2.5
4-methylphenol,Caffeic acid phenethyl ester,3.3333333333333335
4-methylphenol,Xanthohumol,3.3333333333333335
4-methylphenol,camphor,2.918918918918919
4-methylphenol,Synephrine,3.3333333333333335
4-methylphenol,(E/Z)-ferulic acid,2.1666666666666665
4-methylphenol,acetate,2.691011235955056
4-methylphenol,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
4-methylphenol,"1,4-DIMETHYLNAPHTHALENE",1.0
4-methylphenol,"2,6-DIMETHYLNAPHTHALENE",1.25
4-methylphenol,(-)-Norephedrine,3.3333333333333335
4-methylphenol,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
4-methylphenol,Caffeic acid-phenethyl ester,3.3333333333333335
4-methylphenol,"3',4',7-Trihydroxyisoflavone",2.3333333333333335
4-methylphenol,phenylpropanolamine,2.5714285714285716
4-methylphenol,(+)-Medicarpin,2.6666666666666665
4-methylphenol,NSC70861,2.3333333333333335
4-methylphenol,8-Prenylnaringenin,1.0
1-HEPTANOL,PENTADECANOIC ACID,3.107142857142857
1-HEPTANOL,ethanol,2.573529411764706
1-HEPTANOL,P-XYLENE,3.0
1-HEPTANOL,Phenethylamine,2.8333333333333335
1-HEPTANOL,PSEUDOEPHEDRINE,2.4285714285714284
1-HEPTANOL,ISOBUTYRIC ACID,3.0
1-HEPTANOL,Norephedrine,2.4
1-HEPTANOL,Caffeic acid phenethyl ester,3.0
1-HEPTANOL,Xanthohumol,3.0
1-HEPTANOL,camphor,3.0821917808219177
1-HEPTANOL,Synephrine,3.0
1-HEPTANOL,(E/Z)-ferulic acid,2.2
1-HEPTANOL,acetate,2.790960451977401
1-HEPTANOL,5-HYDROXYMETHYLFURFURAL,2.0
1-HEPTANOL,"1,4-DIMETHYLNAPHTHALENE",3.0
1-HEPTANOL,"2,6-DIMETHYLNAPHTHALENE",3.0
1-HEPTANOL,(-)-Norephedrine,3.0
1-HEPTANOL,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
1-HEPTANOL,Caffeic acid-phenethyl ester,3.0
1-HEPTANOL,"3',4',7-Trihydroxyisoflavone",2.0
1-HEPTANOL,phenylpropanolamine,2.5
1-HEPTANOL,(+)-Medicarpin,3.0
1-HEPTANOL,NSC70861,2.0
1-HEPTANOL,8-Prenylnaringenin,3.0
ethanol,PENTADECANOIC ACID,2.1147540983606556
ethanol,P-XYLENE,3.4705882352941178
ethanol,Phenethylamine,2.0
ethanol,PSEUDOEPHEDRINE,2.095890410958904
ethanol,ISOBUTYRIC ACID,3.2205882352941178
ethanol,Norephedrine,2.3098591549295775
ethanol,Caffeic acid phenethyl ester,3.3676470588235294
ethanol,Xanthohumol,3.1323529411764706
ethanol,camphor,2.1510791366906474
ethanol,Synephrine,3.3676470588235294
ethanol,(E/Z)-ferulic acid,2.464788732394366
ethanol,acetate,1.7530864197530864
ethanol,5-HYDROXYMETHYLFURFURAL,2.573529411764706
ethanol,"1,4-DIMETHYLNAPHTHALENE",3.5294117647058822
ethanol,"2,6-DIMETHYLNAPHTHALENE",3.449275362318841
ethanol,(-)-Norephedrine,3.264705882352941
ethanol,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.4
ethanol,Caffeic acid-phenethyl ester,3.3676470588235294
ethanol,"3',4',7-Trihydroxyisoflavone",2.5294117647058822
ethanol,phenylpropanolamine,2.3055555555555554
ethanol,(+)-Medicarpin,3.1029411764705883
ethanol,NSC70861,2.6029411764705883
ethanol,8-Prenylnaringenin,3.5294117647058822
